HM_Si,O2_Blow,BLOW_LIME_MATWEIGHT_Combined,BLOW_IRONOR_MATWEIGHT_Combined,BLOW_DOLO_MATWEIGHT_Combined,BIN2_RELATIVE_LANCE_HEIGHT,BIN3_RELATIVE_LANCE_HEIGHT,Delta_Carbon_Weight,BIN2_SECVENTURIOPENING,HM Temp_Combined,RefractoryLife_Combined,Delta_HM_Bath_Temp,ACTOXYGENMOMENT_DOLO,PreviousHeat_BathTemp,HM_Weight,Total_Scrap,loss_radiation_hm,loss_convection_hm,loss_radiation_vessel,loss_convection_vessel
0.61,15709,17172,10883,8799,231.1,229.6,13983.76184,26.917,1328,1138,335,3498,1704,295,25.25,1.18E+14,48995.57695,1.01E+16,2000385.541
0.73,15721,18733,8986,6248,226.269,236.54,14082.11464,27.979,1327,2062,345,2728,1644,297,25.45,1.43E+14,59264.43525,1.71E+17,37670360.54
0.69,15185,16699,11957,8814,231.443,230.547,13696.3362,31.878,1334,1139,351,1834.5,1652,292,25.6,5.78E+13,23692.77999,1.59E+16,3440253.536
0.67,15453,17227,16252,9316,236.223,236.606,14372.99548,30.574,1368,1140,291,3175,1677,305,24.7,2.04E+14,77814.23874,2.88E+16,5970951.121
0.5,14341,16703,12675,6000,241.183,234.517,14099.0482,34.333,1339,1141,305,2076,1665,299,24.55,4.82E+13,19574.66186,2.45E+16,5194857.289
0.4,14372,16209,9966,5555,238.54,230.54,13897.19908,26.688,1330,2065,332,2571,1677,295,25.8,4.13E+13,17095.36461,1.98E+16,4121503.87
0.44,14789,17134,10167,6006,238.54,239.397,14445.49716,21.5,1389,2069,278,2464.5,1686,301,25.35,1.12E+14,40768.22542,2.06E+16,4224127.916
0.42,14281,17137,10200,6000,249.561,241.722,14146.90606,22.146,1389,2070,272,2427.5,1695,300,26.05,3.50E+14,127096.2847,5.16E+16,10372163.7
0.6,15500,18164,7855,6868,241.416,232.179,14196.16308,22.673,1367,1146,318,2186,1675,299,27.05,2.64E+14,99988.58488,2.54E+16,5262159.116
0.52,15341,16132,8042,6818,241.371,230.284,14665.22944,25.688,1324,1147,332,1866.5,1696,306,25.75,2.21E+14,92156.08271,7.34E+15,1465685.424
0.52,15507,15900,12902,6004,237.144,227.645,14612.45034,34.5,1344,2073,340,3060,1650,310,25.85,1.96E+13,7792.324138,9.28E+15,2008884.038
0.51,14273,15898,12511,6030,224.641,233.984,13908.5722,41.511,1325,2074,337,3032.333,1676,294,27.4,6.16E+13,25608.42519,2.82E+16,5833677.182
0.55,14672,18139,11482,6800,242.642,238.886,14231.245,27.875,1333,1153,307,5311.75,1625,305,25.2,5.37E+13,22095.83356,8.08E+15,1844633.835
0.71,15056,18185,12180,6725,241.433,240.6,14311.41324,29.396,1350,1155,319,5406.5,1682,303,25.65,1.96E+14,77848.19,1.05E+16,2160005.095
0.51,13794,16500,1000,6500,239.683,236.85,14193.90292,34.188,1347,2080,321,3134.333,1670,300,25.25,2.96E+13,11846.19356,1.35E+16,2846104.139
0.73,15571,19271,14730,7813,251.988,240.6,14335.22676,27.735,1340,1157,309,2396,1642,305,24.5,1.29E+13,5236.974915,9.14E+15,2025407.484
0.54,14882,18164,12738,8135,253.625,240.5,13733.7,27.104,1362,1159,305,1721.5,1662,300,24.3,1.38E+14,53177.00667,6.22E+15,1327684.955
0.58,14268,18159,13018,6856,255.196,246.127,13871.328,26.469,1372,1160,316,1719,1692,306,20.3,1.67E+14,62836.71483,1.20E+16,2428978.049
0.54,14492,18168,13992,6874,241.233,240.4,13848.74,27.542,1298,1161,358,1743.5,1674,305,20.3,1.65E+14,73122.36949,6.90E+15,1437249.068
0.56,16415,15460,15529,8937,237.359,230.669,14528.9753,36.49,1329,1162,325,2783,1657,310,26.55,2.68E+14,110598.7258,1.47E+17,31405042.69
0.49,14060,16137,7971,5675,239.687,242.406,13359.88532,27.755,1273,2085,363,2831.333,1663,285,26.9,1.27E+14,59671.87249,6.05E+15,1281819.786
0.56,14931,14398,9984,8361,231.306,230.556,14452.32632,33.083,1321,1164,325,2550.667,1651,309,25.5,2.07E+14,87333.8522,4.38E+15,951574.6378
0.65,13860,16508,6182,5800,226.642,230.739,13920.54388,28.354,1388,2086,285,3092,1642,298,27.4,9.28E+13,33783.0339,4.02E+16,8885593.368
0.48,14660,15970,6659,6100,241.383,233.407,13869.27424,28.25,1287,1169,359,5510.75,1686,296,24.7,1.62E+14,74102.11,6.39E+15,1308091.645
0.5,14307,15962,9762,6200,241.407,235.005,13928.66152,27.367,1364,1170,302,5176.5,1660,298,25.45,1.21E+14,46655.08448,6.74E+15,1445244.426
0.48,14525,15963,7354,7144,241.264,240.556,13912.85468,28.771,1327,1171,374,5183,1675,295,25,1.18E+14,49252.33458,6.40E+15,1337633.12
0.47,15449,15954,7544,7530,241.285,240.556,14035.70946,27.979,1319,1172,343,5618,1675,300,25.55,1.18E+14,50248.68407,7.83E+15,1636439.166
0.56,16232,15602,9608,8506,231.383,230.55,14399.6544,22.729,1339,1174,314,1872,1662,306,26.25,1.38E+14,56174.77,1.09E+16,2335173.314
0.51,15780,18172,7921,7310,250.083,246.341,14199.11492,23.792,1319,2088,384,1830.5,1657,302,25,1.82E+13,7697.148814,1.10E+16,2359774.942
0.69,15026,18199,16537,7506,252.509,248.726,14088.1364,27.837,1366,2090,287,2535,1660,302,23.25,1.98E+14,75554.04102,6.01E+15,1281827.187
0.59,15040,16132,15105,6622,240.029,230.903,14451.42868,42.063,1341,1184,310,1939.5,1654,308,26,2.65E+14,106899.197,4.96E+15,1072015.631
0.46,14853,16120,13310,6610,240.467,228.883,14315.49992,39.625,1369,1187,333,1685,1664,304,25.4,2.03E+14,77296.92198,4.86E+15,1033892.433
0.6,14577,18816,12368,7386,241.389,240.556,14277.99972,39.771,1356,1188,305,5887,1663,303,24.5,1.25E+14,48944.10169,1.16E+16,2465415.712
0.63,14945,18199,9193,8460,241.202,240.556,14167.7458,36.958,1300,1191,372,6442,1614,301,25.25,1.11E+14,49470.53172,4.56E+15,1062902.682
0.68,14221,15438,15625,9861,236.66,236.556,14082.27012,37.563,1358,1192,286,3051.667,1648,297,25.3,1.46E+14,57027.5183,8.99E+15,1970581.121
0.74,14934,17293,12914,9919,236.154,235.05,14644.04792,29.646,1334,1193,331,2725,1629,307,25.75,1.46E+14,59844.62793,5.58E+15,1265194.182
0.52,14597,16657,8229,5337,229.354,228.5,13595.09478,23.167,1315,2092,345,1694.333,1625,288,26.45,6.88E+13,29485.31397,8.99E+16,20533460.53
0.67,15670,17234,10991,9882,240.985,240.55,14661.07808,30.239,1336,1194,325,2749,1648,310,25.7,3.82E+13,15617.09288,1.69E+16,3704009.401
0.72,15601,18295,12441,6500,229.459,228.5,13574.40108,28.694,1355,2093,300,2691.5,1674,288,24.3,7.75E+13,30321.25293,2.50E+16,5213565.718
0.59,15400,16219,13843,8346,240.988,240.55,14074.92116,37.604,1318,1199,320,2971.667,1630,298,25.3,7.54E+13,31896.10593,8.45E+15,1901735.637
0.6,14335,17203,13679,7000,241.326,237.823,14258.37456,40.245,1372,1200,276,2457,1655,302,25.55,3.35E+14,125575.2275,9.12E+15,1960524.982
0.54,14064,16195,13055,6900,241.366,237.772,13967.25248,40.694,1344,1201,309,2273.5,1665,297,25.75,1.31E+14,52111.05085,1.19E+16,2511605.175
0.51,14857,16180,12588,6940,241.369,236.356,14541.64,46.125,1350,1202,323,2082,1625,304,25.25,1.23E+14,48482.30569,4.45E+15,1010993.541
0.56,13577,16180,13505,6700,241.217,239.55,14054.305,47.313,1370,1203,263,3558,1675,293,25.45,1.20E+14,45231.30793,6.81E+15,1414520.168
0.45,14552,17479,6020,5800,244.231,236.372,13945.9395,24.163,1298,2094,366,2229.667,1669,292,25.15,1.96E+14,86854.41929,1.97E+17,41492293.13
0.53,14329,16160,10124,5700,241.321,236.883,14106.764,40,1320,1204,331,966,1622,294,25.8,2.43E+13,10269.66644,1.73E+16,3973823.07
0.5,14110,17720,9810,6000,240.159,224.88,13957.87,30.333,1350,2095,326,5264.5,1648,291,26.2,1.65E+14,65313.1979,1.79E+16,3905643.065
0.49,14053,17729,12027,6422,249.076,224.08,14243.171,33.583,1359,2096,311,4890.25,1675,297,25.7,7.16E+13,27795.28678,6.37E+15,1326230.863
0.46,13878,16244,11522,6153,239.513,234.236,14252.65,41.958,1341,2097,283,1994.667,1669,298,25.5,2.66E+14,107372.9837,6.99E+15,1472163.224
0.68,14314,18235,13678,6303,241.244,230.55,14443.91852,44.857,1320,1206,340,2044,1636,302,26.05,2.13E+13,9005.915333,1.00E+16,2246216.072
0.47,14626,16713,11660,7170,241.348,240.556,14389.21666,37.063,1340,1207,330,6355,1654,300,25.75,1.13E+14,45729.57667,8.40E+15,1817961.286
0.45,14319,16833,12489,8097,241.264,240.556,14242.27388,32.958,1336,1208,292,6367.667,1668,297,27.1,3.12E+14,127685.0617,6.83E+15,1443147.071
0.42,14910,16469,12347,7087,240.869,234.744,14396.686,39.5,1354,12010,304,6715.333,1611,300,25.7,1.18E+14,46252.84417,1.19E+16,2798541.662
0.57,14931,17271,13927,8121,241.369,240.556,14449.0961,44.833,1398,1211,256,6203.333,1634,303,25.45,1.83E+14,65585.8739,1.10E+16,2472457.367
0.51,14558,16162,12927,6769,239.513,230.218,14386.22864,39.875,1348,2100,310,1675.5,1678,300,25.6,2.97E+13,11852.45842,1.82E+16,3784400.913
0.47,17097,15976,15182,9545,236.342,232.421,14388.84492,30.313,1329,1214,358,3510.333,1640,302,25.65,1.56E+13,6473.448276,1.80E+16,3993292.368
0.63,15733,16852,17766,6137,249.534,240.394,14921.87056,28.563,1354,2102,324,1889.667,1697,310,26.6,3.70E+13,14483.96632,8.95E+16,17915738.64
0.6,15604,16846,14557,8984,235.3,223.502,13593.45138,41.333,1379,1216,310,3328,1635,285,25.85,2.53E+13,9392.069474,1.62E+16,3618358.031
0.48,14798,17386,12491,7466,245.109,239.823,13182.197,35,1368,2104,305,1723.333,1680,291,27.35,1.09E+14,41165.64085,9.47E+15,1950450.048
0.78,14110,15417,14654,6413,241.448,235.65,13783.2086,32.592,1389,1220,283,5343.5,1670,293,25.3,7.44E+12,2718.577586,4.00E+16,8435306.5
0.57,15111,17253,11862,6693,228.974,238.853,13926.9241,41.857,1340,2108,361,2410,1655,297,25.55,3.22E+13,13118.90678,2.12E+16,4606747.57
0.62,15026,18161,16395,6144,249.142,240.55,14377.5732,34.367,1345,1223,320,1847,1667,306,25.1,1.57E+14,63175.11051,6.44E+15,1366372.807
0.56,14467,18162,13997,6153,241.363,240.55,13711.82578,36.708,1295,1224,342,1940,1661,290,26.25,1.63E+14,73448.80267,7.93E+15,1700416.597
0.56,14197,16968,14995,6124,243.508,246.55,14074.02012,42.104,1370,1225,298,3450.5,1621,298,25.25,1.55E+14,59019.78133,8.33E+15,1922011.943
0.65,14076,18456,15350,6000,234.842,241.95,14476.4049,41.167,1339,1226,310,2478.333,1655,310,25.05,1.29E+14,52368.10169,8.53E+15,1847019.937
0.67,15097,18181,12442,6370,234.283,243.135,13710.98708,32.489,1354,2115,327,2766.667,1658,292,26.9,1.88E+14,74037.14441,1.11E+16,2395308.117
0.72,14801,20273,14867,5867,241.196,240.55,14213.38174,30.729,1346,1228,332,2656,1675,304,24.55,1.15E+14,45919.23475,5.50E+15,1146873.055
0.68,14416,19431,14994,5800,241.366,240.55,13679.20162,34.367,1365,1229,289,2701.333,1668,292,26.65,1.46E+14,55821.63051,7.17E+15,1512779.29
0.72,15427,20308,18295,6000,241.434,240.556,14642.63748,34.327,1358,1230,321,2662.667,1664,312,25.3,1.39E+14,54143.59932,6.15E+15,1305406.616
0.8,14929,20773,16498,6000,241.217,240.55,14218.162,28.208,1353,1231,313,2376,1659,306,25.9,1.91E+14,74898.11593,1.08E+16,2301559.57
0.58,14691,18190,1000,6894,237.21,240.55,14081.48856,30.84,1371,1232,286,5712.5,1638,294,30.05,2.83E+13,10640.63448,9.10E+16,20180885.81
0.81,14863,21222,16101,6792,238.85,243.583,14160.5562,26.531,1381,2121,264,2097.75,1673,297,30.05,1.05E+14,39012.49085,8.51E+15,1778778.001
0.66,14918,18219,13586,7300,238.85,243.983,14341.16512,25.875,1355,2122,306,5193,1655,298,30.7,4.05E+13,15839.13333,8.72E+15,1882116.328
0.71,15259,18189,18050,6700,252.85,246.312,13896.95124,31.854,1374,2125,301,1792,1679,298,24.8,2.10E+14,79158.32655,1.10E+16,2279268.088
0.65,15506,19238,9447,7329,240.592,227.129,14134.51828,31.875,1335,1234,344,1745,1697,300,25.45,3.18E+13,13050.53729,2.46E+17,49528074.59
0.6,14978,19240,11552,6218,239.958,222.425,14232.0511,29.061,1341,1235,346,1659.333,1652,303,24.85,1.94E+13,7813.657,1.19E+16,2567488.687
0.55,15167,20158,14149,6721,239.774,222.844,14150.07552,31.592,1377,1236,284,2273.5,1685,300,25.1,8.63E+13,32291.91864,4.85E+15,995100.7159
0.59,15132,19269,13197,9417,240.702,230.612,14279.27852,29.958,1341,1237,293,2372.667,1689,302,25.3,3.56E+13,14400.46667,7.92E+15,1611954.907
0.65,15525,19191,15901,9458,240.285,238.497,14405.18482,32.306,1343,1238,301,2397.333,1675,305,25.45,1.63E+13,6551.537931,1.72E+16,3595927.714
0.61,14698,19195,18518,9478,236.363,233.55,14072.38474,36.479,1371,1239,270,2384.333,1688,298,24.35,1.06E+13,4005.367627,1.83E+16,3718433.858
0.61,15684,19212,17915,9581,240.285,224.836,14255.15108,31.02,1299,1240,345,2378.333,1668,303,26.1,4.27E+13,18917.02119,8.17E+15,1719484.061
0.82,13748,20198,13901,7114,229.574,233.285,13679.68064,41.558,1344,2133,297,2450.667,1707,290,24.7,2.35E+14,93726.2731,7.73E+15,1514907.639
0.73,14592,18158,14280,7000,245.938,240.55,14311.8716,33.837,1380,1243,276,5517.75,1630,303,25.6,1.09E+14,40167.77069,9.88E+16,22245604.76
0.76,15284,20210,13577,7000,232.832,236.9,14428.7302,33.727,1366,2135,288,2448.667,1682,305,24.85,1.74E+13,6651.326271,4.63E+16,9521147.111
0.7,14657,17676,15037,7050,244.404,240.55,14116.05536,30.646,1364,1245,297,5511.25,1672,300,25.25,9.00E+13,34622.52983,8.28E+15,1736254.579
0.62,14305,16146,15874,7181,226.295,220.186,14042.32422,34.872,1388,1246,237,5453.25,1667,297,25.65,8.91E+13,32568.44746,6.52E+15,1382002.209
0.78,15016,19185,17022,7050,234.196,230.55,14385.543,32.104,1378,1247,312,6122,1650,305,25.1,1.41E+14,52522.85339,3.20E+15,699251.9008
0.7,14913,20205,15998,6999,248.029,247.425,14404.97374,29.021,1356,1248,295,2460,1659,305,26.35,1.18E+14,46365.89407,7.34E+15,1578251.656
0.68,14139,20185,15966,7000,248.633,246.368,14117.65182,31.833,1376,1250,276,1854,1630,300,27.35,1.86E+14,69889.60483,5.47E+15,1238539.437
0.72,14816,21165,15253,6557,241.21,235.06,14401.78456,35.25,1387,1252,269,1877,1647,305,25.9,2.96E+13,10868.6278,4.03E+16,8867115.108
0.78,14603,20290,18870,7608,246.733,246.9,14647.41632,32.75,1362,2138,302,1705,1687,310,26.3,1.38E+14,53333.50345,2.56E+16,5251611.86
0.82,15510,20226,18929,7000,226.052,225.426,14720.77476,51.043,1394,2140,262,2506,1680,310,25.2,3.44E+14,124089.312,1.12E+16,2327509.87
1.26,14417,24037,8717,8300,233.296,238.438,13353.79008,23.021,1256,2142,389,2740.667,1710,288,26.75,2.24E+13,10982.94983,9.90E+15,1938709.135
0.83,14970,20748,9876,7917,232.533,237.633,13708.93214,25.204,1280,2144,360,6120.75,1635,292,29.55,2.15E+13,9959.231186,6.42E+15,1438001.623
1,15612,23025,7940,3697,241.356,227.96,13570.17994,37.542,1281,1253,366,1266,1651,292,25.65,2.15E+13,9993.71661,5.91E+17,128737997.9
1.02,14412,24252,16001,7382,245.692,244.054,13435.1814,30.75,1312,2150,322,2385.333,1605,290,25.6,3.56E+13,15364.73898,1.13E+16,2680218.449
0.8,14145,21163,14990,6485,242.848,225.46,14217.63868,68.51,1342,1255,322,2260,1683,308,25.6,7.78E+13,31450.98,6.60E+15,1359349.349
0.58,14916,17502,10125,8039,233.711,230.999,14278.0795,34,1331,1257,335,3039.333,1623,301,25.35,3.77E+13,15594.72828,6.21E+15,1425516.346
0.64,15156,17283,11633,9310,237.029,234.113,14564.20276,38.208,1354,1258,314,2863.667,1640,307,25.55,1.14E+14,44954.36933,8.97E+15,1993936.796
0.6,15212,17250,9492,9000,231.282,231.29,13775.0615,31.51,1358,1261,328,2698,1723,292,24.25,1.67E+14,64722.42237,1.13E+16,2165996.96
0.6,15717,17033,6603,8614,234.466,238.716,14349.5566,18.918,1331,1264,362,7372.667,1652,305,24.75,5.96E+13,24665.09153,7.48E+15,1626652.959
0.7,14793,17032,10595,7929,241.297,240.46,14226.02496,24.898,1278,1267,362,6916.333,1665,301,25.55,2.67E+13,12435.39492,6.33E+15,1342351.42
0.65,15025,18187,5317,6844,239.859,237.65,13954.20056,18.714,1279,2151,375,3052.667,1679,295,25.5,2.68E+13,12485.41356,4.96E+17,102835043.7
0.64,15015,18184,11765,7263,234.839,234.838,13825.75408,32.265,1343,2152,320,2940.333,1661,293,25.65,7.16E+13,28967.53051,4.96E+15,1065262.66
0.63,15400,17705,13387,6801,249.567,251.111,14128.98578,25.708,1351,2153,340,1628,1695,300,24.65,1.33E+14,52948.45517,7.89E+15,1593564.931
0.56,14936,17587,13604,6796,250.186,253.7,14220.73196,30,1350,2154,301,1835,1690,300,25.8,1.33E+14,52875.45763,3.19E+16,6496634.841
0.6,15103,16127,11318,6400,241.079,233.893,14361.17376,29.958,1349,1278,324,7089.667,1617,309,25.5,6.62E+12,2628.449153,7.61E+15,1760148.894
0.73,14239,17225,12346,7900,241.15,237.991,13652.917,29.292,1365,2167,304,6511.333,1663,296,25.9,3.47E+12,1324.854407,5.63E+15,1194102.764
0.7,13646,17234,14530,7500,241.671,228.9,14308.58652,31.271,1375,2168,295,5154.25,1691,302,25.2,1.79E+13,6663.413208,1.31E+16,2647828.837
0.57,14375,15656,11914,7871,230.152,231.173,13647.98724,24.708,1381,1303,261,3274,1648,295,25,6.18E+13,22929.15741,1.15E+16,2522892.091
0.6,14317,15656,11914,7871,221.027,220.339,13681.47268,24.396,1370,1304,260,3086.333,1643,293,25.6,4.58E+13,17401.81793,9.67E+15,2137977.787
0.64,15803,18742,13980,7000,239.513,238.7,14032.99164,35.021,1385,2177,266,2642.667,1660,303,26.5,9.57E+13,35188.63797,7.01E+16,15040327.27
0.66,14409,17163,12009,7841,231.006,230.256,13974.81284,28.417,1393,1305,268,3747.333,1638,302,24.9,3.01E+13,10891.27322,2.57E+16,5737229.245
0.6,14680,16169,10932,7819,229.631,230.97,14269.14684,29.583,1399,1306,259,5992.667,1648,301,25.65,8.81E+13,31432.00661,1.87E+16,4092665.523
0.63,13565,17158,10071,6237,240.958,235.583,13537.99638,29.104,1403,1307,283,3159.5,1662,290,25.55,1.90E+14,67155.725,7.54E+15,1611085.295
0.64,15276,16319,11823,6781,240.542,242.028,14335.6064,28.313,1400,1308,262,3357,1671,304,25.4,2.30E+14,82006.0678,4.84E+15,1016885.112
0.6,14721,17201,9941,8833,239.598,238.7,14288.05064,30.939,1328,2180,320,6710.667,1602,298,25.35,8.71E+13,36169.49831,8.88E+15,2110360.625
0.63,15308,17161,14722,8944,239.496,238.7,14452.13456,31.51,1386,2181,268,6514.667,1686,305,25.9,1.33E+14,48536.2861,4.03E+15,821542.1975
0.62,14962,17183,13444,8900,236.516,236.7,13730.28212,30.98,1380,2182,286,6791.667,1625,296,25.1,1.34E+14,49616.1722,6.98E+15,1586933.972
0.62,14753,16695,9482,6353,241.027,234.256,13820.5677,31.229,1361,1310,315,3369.333,1688,297,24.75,4.46E+13,17185.70915,6.34E+16,12880764.47
0.63,14895,17180,13576,8228,246.802,239.233,13769.43806,28.918,1351,2183,307,2161,1666,296,25.05,1.17E+14,45833.53793,2.77E+16,5833024.808
0.54,14626,16041,11817,6384,230.496,221.315,13835.84614,29.673,1345,2186,312,1835,1673,300,36.05,2.62E+14,104423.078,5.31E+15,1106776.702
0.6,15246,16137,12919,6375,239.516,223.994,13812.46204,37.02,1370,2187,306,1797,1648,300,25.3,1.20E+14,45281.55478,4.67E+15,1019822.959
0.47,14847,16143,10535,6389,239.554,224.075,13787.00224,32.354,1317,2188,358,1860.5,1688,300,25.45,7.52E+13,32156.60833,6.91E+15,1410146.334
0.66,14659,18188,11952,6381,235.429,223.7,13229.83372,36.5,1385,2189,270,1523.5,1650,285,26,9.20E+13,33856.60833,7.68E+15,1678579.605
0.6,13603,16142,12969,6422,239.033,221.129,13954.7412,30.188,1392,2190,239,1532,1669,301,26.8,1.16E+14,42306.33603,5.30E+15,1120434.852
0.6,14776,17165,11615,6573,240.964,235.607,14157.85284,34.184,1342,1313,345,2962.333,1652,306,25.15,1.26E+14,51198.47288,6.39E+15,1391299.709
0.65,15096,18517,14388,6567,244.174,236.962,14013.83936,25.041,1376,1316,255,2881.333,1653,304,25.55,1.15E+14,43029.38034,6.59E+15,1430329.134
0.78,15084,20366,15442,6863,244.434,236.188,14600.55204,25.122,1375,1317,288,2780.333,1655,312,26.3,1.14E+14,43038.91525,5.50E+15,1192005.259
0.52,14481,16356,13476,6378,239.964,233.083,14177.722,25.531,1392,1318,292,1975.667,1663,306,25.15,7.13E+13,25884.20559,7.22E+15,1541154.723
0.55,14654,16636,13576,6315,244.821,235.607,14225.54,29.388,1389,1319,293,2221.333,1662,308,25.2,8.19E+13,29905.81559,7.94E+15,1698880.26
0.58,15477,16645,15009,6366,241.083,236.65,14425.42096,28.167,1349,1320,309,2811.333,1670,312,26.6,9.27E+13,36910.496,1.08E+16,2284038.66
0.52,15234,16146,5936,6601,239.807,233.205,14025.89684,22.98,1362,2192,303,2191,1636,303,25.3,5.16E+13,19968.48,2.28E+17,51012654.89
0.44,14612,15646,8543,7119,239.868,237.335,13891.84284,27.082,1342,2193,332,1807.5,1670,296,27.6,3.89E+13,15728.89895,1.21E+16,2548205.464
0.57,14224,16144,10985,6400,239.766,236.132,14173.71036,29.918,1346,2194,310,2452,1680,303,25.4,6.24E+13,24977.53617,6.69E+15,1383845.802
0.55,14384,16144,12400,7100,239.868,241.2,14206.00608,30.327,1359,2195,296,2345,1665,304,25.65,6.82E+13,26539.06897,5.61E+15,1191557.966
0.63,14078,16140,12504,6430,239.783,239.25,13957.98484,28.271,1330,2196,329,2512.5,1673,297,24.7,7.51E+13,31099.49288,5.77E+15,1207147.43
0.75,14513,20195,12301,7800,236.644,235.783,13923.8285,33.429,1345,2200,290,3090.667,1620,296,25.75,2.29E+14,91474.35085,1.74E+16,3993548.942
0.73,15019,20195,10935,6779,234.283,235.513,14363.5747,29.271,1364,2203,315,1532.5,1687,301,39.75,4.53E+14,173925.1919,1.39E+16,2833509.335
0.8,15036,21769,12017,7266,226.138,236.2,14843.87772,30.313,1360,1323,295,1937.333,1648,310,32,1.61E+14,62332.88293,1.09E+17,23839321.84
0.92,15641,25284,12951,7740,227.395,236.15,14117.36916,44.735,1353,1324,329,2023,1678,305,24.85,1.21E+14,47525.4,9.51E+15,1972422.98
0.74,15496,20187,12466,6700,241.008,234.403,13545.79932,23.163,1345,1328,304,2309.667,1670,292,25.7,1.90E+14,76184.34678,1.28E+16,2689857.067
0.7,14710,18816,8711,9147,237.702,238.049,13701.5518,39.796,1352,1331,312,5356.6,1676,302,40.45,1.10E+14,43457.57136,1.00E+17,20836448.21
0.73,16205,20187,5319,7800,239.723,238.89,14050.707,16.167,1241,2209,383,2824.25,1702,300,31.9,6.88E+13,34819.52339,2.52E+17,49866989.48
0.51,15578,19361,4026,7454,243.14,244.99,13631.25096,23.938,1280,2214,399,4243,1633,290,35.95,8.59E+13,39780.75119,1.13E+16,2534180.991
0.65,15890,19311,7991,6057,238.849,240.185,13364.2724,24.755,1263,1337,377,2460,1601,290,25.2,9.41E+13,45355.3839,8.11E+15,1929664.642
0.59,15598,16808,13524,6315,240.844,239.594,14275.8652,28,1351,1340,300,2603,1663,309,25.5,9.33E+13,36933.54966,4.79E+15,1020557.853
0.67,14861,17376,14491,7885,239.322,220.405,14119.18012,27.458,1357,1341,301,2320.333,1672,304,25.7,3.05E+13,11926.47569,6.91E+15,1449248.88
0.64,15769,18165,16082,9016,233.53,230.03,13853.63752,31.625,1348,1342,318,2157.333,1650,300,25.05,1.12E+14,44701.88533,7.09E+15,1545562.398
0.61,14420,18008,14808,6000,229.613,228.78,14320.64868,45.438,1358,2216,313,2926,1692,301,35.5,4.76E+13,18600.246,2.53E+16,5136264.462
0.58,14484,18229,14285,9617,240.051,238.78,13942.084,41.021,1368,2217,312,6201.75,1659,303,25.4,8.06E+13,30756.64085,4.29E+15,921414.2199
0.54,13962,18239,12820,9860,239.301,238.78,13785.74488,42.208,1334,2218,313,6011.5,1653,290,34.55,5.07E+13,20866.48136,7.40E+15,1608251.275
0.61,14970,16323,9456,7000,239.739,234.718,13907.43652,33.776,1334,2220,336,3054,1684,302,26.4,1.33E+14,54740.71424,8.79E+15,1807419.444
0.52,14708,15642,11755,7000,239.613,235.566,14006.724,34.729,1344,2221,294,2877,1669,305,24,1.40E+14,56066.17545,7.88E+15,1653445.74
0.74,13903,18851,14723,8600,238.655,235.891,13882.07856,40.458,1379,2224,280,5636.25,1663,301,25.1,3.98E+13,14699.34552,4.46E+15,945462.0472
0.6,14845,18701,14537,7098,245.468,238.78,14145.62664,59.25,1368,2226,288,1865,1670,307,24.7,8.76E+13,33089.27542,5.75E+15,1202325.968
0.61,14353,16159,12104,7790,244.496,241.1,14082.1919,28.146,1375,1344,265,1692.5,1667,305,25.15,3.57E+12,1330.571017,2.65E+17,55639985.14
